MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,Foundation,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Same_Condition,Same_exterior,Bsmt_per_sf_done,low_qual_per,total_rm,total_deck_porch,age,age_remodel,OverallScore,ExterScore,BsmtScore,GarageScore,YrMon,log_sale_price
RL,60.0,9738,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,None,0.0,BrkTil,No,BLQ,Unf,392,GasA,3,Y,SBrkr,1221,1,TA,Typ,0,0,Attchd,1965.0,Unf,1,392,Y,0,0,3,2006,WD,Normal,True,True,0.5,0.0,9.0,236,82,56,2.5,2.5,2.0,2.0,2006-03-01,11.560762794384388
RL,107.0,10615,Pave,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,2fmCon,2Story,Gable,CompShg,HdBoard,None,0.0,CBlock,Mn,BLQ,Unf,538,GasA,2,Y,SBrkr,1699,2,TA,Typ,0,0,CarPort,1920.0,Unf,2,420,Y,0,0,8,2009,WD,Abnorml,True,True,0.4498977505112474,0.0,10.0,74,109,39,1.5,2.0,2.0,2.0,2009-08-01,11.461632170582678
RL,89.0,12461,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,1Fam,1Story,Gable,CompShg,ImStucc,None,0.0,PConc,No,GLQ,Unf,168,GasA,3,Y,SBrkr,1624,1,Gd,Typ,1,2,Attchd,1994.0,RFn,3,757,Y,0,0,7,2006,WD,Normal,True,True,0.896551724137931,0.0,8.0,306,12,11,2.5,2.5,2.5,2.0,2006-07-01,12.476099782743233
RL,68.0,8935,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,BrkFace,95.0,PConc,No,Unf,Unf,831,GasA,3,Y,SBrkr,1660,1,Gd,Typ,0,0,Attchd,2002.0,RFn,2,493,Y,0,0,7,2009,WD,Normal,True,True,0.0,0.0,9.5,212,7,7,2.5,2.5,2.5,2.0,2009-07-01,12.180754837545884
RL,60.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,None,0.0,PConc,No,Unf,Unf,994,GasA,3,Y,SBrkr,1804,1,Gd,Typ,1,2,Attchd,1999.0,Fin,2,442,Y,0,0,6,2010,WD,Normal,True,True,0.0,0.0,9.5,200,11,11,2.5,2.0,2.0,2.0,2010-06-01,12.14950229404178
RL,69.79733110925771,32463,Pave,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,Stone,149.0,CBlock,Av,BLQ,Unf,90,GasA,3,Y,SBrkr,1622,1,TA,Typ,1,2,2Types,1975.0,Fin,4,1356,Y,0,0,3,2007,WD,Normal,True,True,0.9279423538831065,0.0,9.0,439,46,32,2.0,2.5,2.0,2.0,2007-03-01,12.031719258385396
FV,24.0,2645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,BrkFace,456.0,PConc,No,Unf,Unf,776,GasA,3,Y,SBrkr,1441,1,Gd,Typ,0,0,Detchd,1999.0,Unf,2,492,Y,0,0,11,2007,WD,Normal,True,True,0.0,0.0,7.5,206,8,7,2.5,2.5,2.5,2.0,2007-11-01,12.066810578196666
RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,Gambrel,CompShg,VinylSd,None,0.0,PConc,Mn,Unf,Unf,702,GasA,3,Y,SBrkr,1472,1,Gd,Typ,0,0,Detchd,1925.0,Unf,1,250,P,0,0,7,2007,WD,Normal,True,True,0.0,0.0,7.0,84,82,13,2.5,2.0,2.0,2.0,2007-07-01,11.736069016284437
RM,69.79733110925771,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,BrkFace,425.0,PConc,No,GLQ,Unf,341,GasA,3,Y,SBrkr,1224,1,TA,Typ,0,0,Attchd,1999.0,Fin,2,402,Y,0,0,6,2009,WD,Normal,True,True,0.7214052287581699,0.0,8.0,304,10,10,2.0,2.0,2.5,2.0,2009-06-01,12.013700752882718
RL,80.0,9364,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Stone,143.0,CBlock,No,ALQ,Unf,292,GasA,2,Y,SBrkr,1352,1,TA,Typ,0,0,Attchd,1969.0,Fin,1,299,Y,0,0,3,2010,WD,Normal,True,True,0.5595776772247361,0.0,8.5,415,41,41,2.5,2.0,2.0,2.0,2010-03-01,11.970350312009105
RL,51.0,8029,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,None,0.0,PConc,No,Unf,Unf,728,GasA,3,Y,SBrkr,1456,1,Gd,Typ,0,0,Attchd,2005.0,Fin,2,400,Y,0,0,7,2008,WD,Normal,True,True,0.0,0.0,10.5,124,3,3,2.0,2.0,2.5,2.0,2008-07-01,12.078239274020289
RL,58.0,14054,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,None,0.0,PConc,Av,Unf,Unf,879,GasA,3,Y,SBrkr,1863,1,Gd,Typ,1,3,BuiltIn,2006.0,Fin,3,660,Y,0,0,11,2006,New,Partial,True,True,0.0,0.0,11.5,117,0,0,2.5,2.5,2.5,2.0,2006-11-01,12.297785453453374
RM,65.0,8850,Pave,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,None,0.0,BrkTil,No,Unf,Unf,815,GasA,3,Y,SBrkr,1690,1,TA,Typ,1,3,Detchd,1916.0,Unf,1,225,Y,0,0,7,2006,ConLw,Normal,True,True,0.0,0.0,8.0,330,90,56,2.5,2.0,2.0,2.0,2006-07-01,11.877568578558138
RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,None,0.0,PConc,No,Unf,Unf,1212,GasA,3,Y,SBrkr,1212,1,Gd,Typ,0,0,Attchd,2001.0,RFn,2,573,Y,0,0,6,2009,WD,Normal,True,True,0.0,0.0,8.0,356,8,8,2.5,2.5,2.5,2.0,2009-06-01,12.089538829274222
RL,75.0,11235,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,CompShg,HdBoard,BrkFace,51.0,CBlock,No,Rec,Unf,504,GasA,3,Y,SBrkr,1382,1,TA,Typ,1,1,Attchd,1974.0,Unf,2,459,Y,0,0,10,2006,WD,Normal,True,True,0.5204567078972407,0.0,7.5,82,43,27,2.0,2.0,2.0,2.0,2006-10-01,11.904967552746252
RL,71.0,9353,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,MetalSd,None,0.0,CBlock,No,Unf,Unf,864,GasA,3,Y,SBrkr,864,1,TA,Typ,0,0,Attchd,1972.0,Unf,1,280,Y,0,0,7,2006,Oth,Abnorml,True,True,0.0,0.0,6.0,0,36,36,2.0,2.0,2.0,2.0,2006-07-01,11.661776411702583
RL,80.0,10400,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,None,0.0,PConc,Av,Unf,Unf,866,GasA,3,Y,SBrkr,1779,1,Gd,Typ,0,0,Attchd,1998.0,RFn,2,546,Y,0,0,3,2009,WD,Normal,True,True,0.0,0.0,8.5,234,11,11,2.5,2.0,2.5,2.0,2009-03-01,12.195517131590657
RM,50.0,6000,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,None,0.0,BrkTil,No,Unf,Unf,884,GasA,3,Y,SBrkr,1348,1,TA,Typ,1,2,Detchd,1960.0,Unf,1,216,N,0,0,5,2009,WD,Normal,True,True,0.0,0.0,7.0,208,84,12,2.5,2.0,2.0,2.0,2009-05-01,11.669929213779893
RL,75.0,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,BrkFace,171.0,PConc,No,Unf,Unf,1630,GasA,3,Y,SBrkr,1630,1,Gd,Typ,1,2,Attchd,2000.0,Unf,2,451,Y,0,0,10,2009,WD,Normal,True,True,0.0,0.0,8.0,308,9,8,2.5,2.5,2.5,2.0,2009-10-01,12.269047444691562
RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Gable,CompShg,HdBoard,None,0.0,CBlock,No,ALQ,Unf,268,GasA,3,Y,SBrkr,1074,1,TA,Typ,0,0,Attchd,1975.0,RFn,2,495,Y,0,0,7,2006,WD,Normal,True,True,0.7462121212121212,0.0,8.5,88,31,31,2.0,2.0,2.5,2.0,2006-07-01,11.941455846009388
RL,90.0,14684,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,1Fam,1Story,Hip,CompShg,HdBoard,BrkFace,234.0,CBlock,Mn,ALQ,BLQ,1496,GasA,3,Y,SBrkr,2196,1,Gd,Typ,1,2,Attchd,1990.0,RFn,3,701,Y,0,0,6,2009,WD,Normal,True,True,0.30676552363299353,0.0,9.0,154,19,18,3.0,2.5,2.5,2.0,2009-06-01,12.513189630620563
RH,69.79733110925771,8900,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,1Story,Gable,CompShg,HdBoard,None,0.0,CBlock,No,Rec,Unf,0,GasA,2,Y,SBrkr,1056,1,TA,Typ,0,0,Detchd,1966.0,Unf,1,384,Y,0,0,11,2006,WD,Normal,True,True,1.0,0.0,7.0,42,40,40,2.0,2.0,2.0,2.0,2006-11-01,11.580584113444043
RL,70.0,9135,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,BrkFace,120.0,PConc,Av,GLQ,Unf,1342,GasA,3,Y,SBrkr,1700,1,Gd,Typ,0,0,Attchd,2003.0,RFn,2,544,Y,0,0,5,2006,WD,Normal,True,True,0.20214030915576695,0.0,10.0,215,3,3,2.0,2.5,2.5,2.0,2006-05-01,12.206072645530174
RL,70.0,7763,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,MetalSd,None,0.0,CBlock,No,Rec,BLQ,319,GasA,2,Y,SBrkr,1283,1,TA,Typ,0,0,Detchd,1980.0,Unf,2,506,Y,0,0,10,2008,WD,Normal,True,True,0.6573576799140709,0.0,8.0,0,46,28,2.5,2.5,2.0,2.0,2008-10-01,11.84939770159144
RL,85.0,10182,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,1Fam,1Story,Hip,CompShg,VinylSd,Stone,420.0,PConc,Mn,GLQ,Unf,440,GasA,3,Y,SBrkr,1660,1,Gd,Typ,1,3,Attchd,2006.0,RFn,2,500,Y,0,0,5,2006,New,Partial,False,True,0.7349397590361446,0.0,11.0,372,0,0,2.5,2.5,2.5,2.0,2006-05-01,12.577636201962656
RL,70.0,11218,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,None,0.0,PConc,No,Unf,Unf,1055,GasA,3,Y,SBrkr,1845,1,Gd,Typ,1,2,Attchd,1992.0,RFn,2,462,Y,0,400,5,2010,WD,Normal,True,True,0.0,0.0,10.5,739,18,18,2.0,2.5,2.5,2.0,2010-05-01,12.14950229404178
RL,152.0,12134,Pave,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,None,0.0,Wood,Av,GLQ,Unf,132,GasA,3,Y,SBrkr,1752,1,TA,Typ,0,0,Basment,1988.0,RFn,2,492,Y,0,0,6,2010,WD,Normal,True,True,0.7638640429338104,0.0,10.0,337,22,5,3.0,2.5,2.5,2.0,2010-06-01,12.007621706806335
RL,50.0,9340,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,Hip,CompShg,MetalSd,None,0.0,CBlock,No,Rec,Unf,328,GasA,2,Y,SBrkr,672,1,TA,Typ,0,0,Attchd,1941.0,Unf,1,234,N,0,0,8,2009,WD,Normal,True,True,0.5119047619047619,0.0,6.0,113,68,59,2.0,2.0,2.0,2.0,2009-08-01,11.635143097694478
RL,69.79733110925771,10246,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,None,0.0,CBlock,Av,GLQ,Unf,0,GasA,3,Y,SBrkr,960,1,TA,Typ,0,0,Attchd,1965.0,Unf,1,364,Y,0,0,5,2006,WD,Normal,True,True,1.0,0.0,4.5,88,41,5,2.5,2.5,2.5,2.0,2006-05-01,11.884489021402711
RL,69.0,10205,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SFoyer,Gable,CompShg,MetalSd,None,0.0,CBlock,Av,BLQ,Unf,141,GasA,2,Y,SBrkr,999,1,TA,Typ,0,0,Attchd,1962.0,Unf,1,300,Y,0,0,5,2006,WD,Normal,True,True,0.8475675675675676,0.0,8.0,222,44,44,2.0,2.0,2.0,2.0,2006-05-01,11.809319478024031
RL,99.0,7094,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,CompShg,VinylSd,None,0.0,CBlock,No,Rec,LwQ,340,GasA,2,Y,SBrkr,894,1,TA,Typ,0,0,Detchd,1966.0,RFn,1,384,Y,0,0,5,2007,WD,Normal,True,True,0.6196868008948546,0.0,6.0,0,41,41,2.0,2.0,2.0,2.0,2007-05-01,11.736069016284437
FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,CompShg,CemntBd,Stone,72.0,PConc,Mn,GLQ,Unf,364,GasA,3,Y,SBrkr,1314,1,Gd,Typ,0,0,Attchd,2009.0,RFn,2,552,Y,0,0,9,2009,New,Partial,True,False,0.72,0.0,9.0,247,0,0,2.5,2.5,2.5,2.0,2009-09-01,12.343466568968994
RL,66.0,7800,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,None,0.0,CBlock,No,Rec,LwQ,0,GasA,2,Y,SBrkr,912,1,TA,Typ,0,0,Attchd,1964.0,Unf,1,288,Y,0,0,11,2006,WD,Abnorml,True,True,1.0,0.0,6.0,0,42,42,2.0,2.0,2.0,2.0,2006-11-01,11.652687407345388
RL,55.0,8250,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,1Fam,1Story,Hip,CompShg,HdBoard,None,0.0,CBlock,No,BLQ,LwQ,210,GasA,3,Y,SBrkr,1211,1,TA,Typ,1,2,Attchd,1968.0,Unf,1,322,Y,0,0,8,2008,WD,Normal,False,True,0.7794117647058824,0.0,6.0,63,40,40,2.0,2.0,2.0,2.0,2008-08-01,11.805595078933049
RL,78.0,10496,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,BrkFace,320.0,CBlock,Mn,Rec,Unf,844,GasA,3,Y,SBrkr,1846,1,TA,Typ,1,3,Attchd,1949.0,Unf,1,315,Y,0,0,1,2007,WD,Normal,False,True,0.18846153846153846,0.0,9.0,0,58,57,2.0,2.0,2.0,2.0,2007-01-01,11.870599909242044
RL,89.0,10680,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,BrkFace,44.0,CBlock,No,LwQ,Unf,1380,GasA,2,N,FuseA,2136,1,TA,Mod,0,0,Detchd,1951.0,Unf,2,528,Y,0,0,10,2006,WD,Normal,True,True,0.3539325842696629,0.0,9.0,30,55,55,1.5,2.0,2.0,2.0,2006-10-01,11.834284063781393
RL,60.0,15384,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,Gable,CompShg,VinylSd,None,0.0,PConc,Av,GLQ,Unf,64,GasA,3,Y,SBrkr,1490,1,Gd,Typ,1,3,Attchd,2004.0,Fin,2,388,Y,0,0,2,2008,WD,Normal,False,True,0.9187817258883249,0.0,11.5,175,4,3,2.5,2.5,2.5,2.0,2008-02-01,12.122691036591123
RL,65.0,10482,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SLvl,Hip,CompShg,VinylSd,BrkFace,63.0,CBlock,Av,GLQ,Unf,81,GasA,3,Y,SBrkr,1138,1,TA,Typ,0,0,Attchd,1958.0,RFn,1,264,Y,0,0,6,2007,WD,Normal,True,True,0.8622448979591837,0.0,7.5,224,49,49,2.5,2.5,2.0,2.0,2007-06-01,11.884489021402711
RL,86.0,14598,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,1Fam,2Story,Gable,CompShg,VinylSd,Stone,74.0,PConc,Mn,Unf,Unf,894,GasA,3,Y,SBrkr,1933,1,Gd,Typ,1,3,BuiltIn,2007.0,Fin,3,668,Y,0,0,1,2008,WD,Normal,False,True,0.0,0.0,11.5,118,1,1,2.0,2.5,2.5,2.0,2008-01-01,12.273731294003989
RL,72.0,8872,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,VinylSd,BrkFace,300.0,CBlock,No,ALQ,Unf,317,GasA,3,Y,SBrkr,912,1,Gd,Typ,0,0,Detchd,1992.0,Unf,2,576,Y,0,0,12,2008,WD,Normal,True,True,0.6524122807017544,0.0,7.0,240,43,0,2.5,2.0,2.0,2.0,2008-12-01,11.898187865760873
RL,65.0,8769,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,BrkFace,766.0,PConc,No,GLQ,Unf,162,GasA,3,Y,SBrkr,1702,1,Ex,Typ,1,3,Attchd,2008.0,Fin,3,1052,Y,0,0,10,2008,New,Partial,True,True,0.9048178613396005,0.0,9.5,296,0,0,2.5,2.5,2.5,2.0,2008-10-01,12.813917896253697
RL,70.0,7910,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SLvl,Hip,CompShg,BrkFace,None,0.0,CBlock,No,ALQ,Unf,409,GasA,3,Y,SBrkr,1507,1,TA,Maj1,0,0,Basment,1960.0,Unf,1,404,Y,0,0,8,2008,WD,Normal,True,False,0.6195348837209302,0.0,9.0,0,48,48,2.0,2.0,2.0,2.0,2008-08-01,11.751942365440728
RL,69.79733110925771,18890,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Duplex,1.5Fin,Shed,CompShg,Plywood,None,1.0,CBlock,No,GLQ,Rec,652,GasA,3,Y,SBrkr,2620,2,TA,Typ,1,2,BuiltIn,1977.0,RFn,2,600,N,0,8300,8,2007,WD,Normal,False,True,0.520940484937546,0.0,15.0,324,30,30,2.0,2.0,2.5,2.0,2007-08-01,12.154779351142624
RL,70.0,7728,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Duplex,SLvl,Hip,CompShg,Wd Sdng,BrkFace,120.0,CBlock,Av,ALQ,Unf,303,GasA,2,Y,SBrkr,1190,1,TA,Typ,0,0,Attchd,1962.0,Unf,2,540,Y,0,0,5,2006,WD,Normal,True,True,0.7260397830018083,0.0,8.0,18,44,44,2.0,2.0,2.0,2.0,2006-05-01,11.794337924408413
RL,69.79733110925771,12160,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,CompShg,Plywood,BrkFace,180.0,CBlock,No,Rec,Unf,188,GasA,2,Y,SBrkr,1188,1,TA,Typ,0,0,Attchd,1959.0,RFn,2,531,Y,0,0,5,2010,COD,Abnorml,True,True,0.8417508417508418,0.0,8.0,0,51,51,2.0,2.0,2.0,2.0,2010-05-01,11.863582336583399
RL,96.0,13132,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,None,0.0,BrkTil,Mn,Unf,Unf,747,GasA,3,Y,FuseF,1784,1,TA,Typ,0,0,Detchd,1914.0,Unf,1,180,N,0,0,7,2006,WD,Normal,True,True,0.0,0.0,10.5,243,92,56,2.0,2.0,2.5,2.0,2006-07-01,11.841415931849784
RL,36.0,2628,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,Stone,106.0,PConc,No,Unf,Unf,764,GasA,3,Y,SBrkr,1626,1,Gd,Typ,0,0,BuiltIn,2003.0,RFn,2,474,Y,0,0,6,2010,WD,Normal,True,False,0.0,0.0,8.5,27,7,7,2.5,2.5,2.5,2.0,2010-06-01,12.075394321888057
RL,41.0,12393,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,None,0.0,PConc,No,Unf,Unf,847,GasA,3,Y,SBrkr,1948,1,Gd,Typ,1,3,BuiltIn,2004.0,Fin,2,434,Y,0,0,9,2006,WD,Normal,True,True,0.0,0.0,10.5,148,2,1,2.5,2.5,2.5,2.0,2006-09-01,12.180754837545884
RL,63.0,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,1Fam,1Story,Gable,CompShg,VinylSd,None,0.0,PConc,No,Unf,Unf,1141,GasA,3,Y,SBrkr,1141,1,TA,Typ,0,0,Detchd,2005.0,Unf,2,484,Y,0,0,3,2006,WD,Abnorml,False,True,0.0,0.0,7.5,0,1,1,2.0,2.5,2.5,2.0,2006-03-01,11.867097278690842
RL,64.0,9037,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,1Fam,1Story,Hip,CompShg,VinylSd,BrkFace,32.0,PConc,Av,GLQ,Unf,1048,GasA,3,Y,SBrkr,1484,1,Ex,Typ,1,3,Attchd,2006.0,RFn,2,472,Y,0,0,12,2007,WD,Normal,True,True,0.2899728997289973,0.0,8.0,153,1,1,2.5,2.5,2.5,2.0,2007-12-01,12.490875577231112
RL,65.0,8158,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,BrkFace,252.0,PConc,No,GLQ,Unf,334,GasA,3,Y,SBrkr,1768,1,Gd,Typ,0,0,Attchd,2003.0,RFn,2,543,Y,0,0,7,2008,WD,Normal,True,True,0.6221719457013575,0.0,11.5,63,5,5,2.5,2.5,2.5,2.0,2008-07-01,12.323411137947407
RL,83.0,9849,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,1Story,Hip,CompShg,VinylSd,Stone,0.0,PConc,Av,Unf,Unf,1689,GasA,3,Y,SBrkr,1689,1,Gd,Typ,0,0,Attchd,2007.0,RFn,3,954,Y,0,0,6,2007,New,Partial,True,True,0.0,0.0,9.0,56,0,0,2.5,2.5,2.5,2.0,2007-06-01,12.422505731952896
RL,85.0,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,BrkFace,81.0,CBlock,Gd,GLQ,LwQ,0,GasA,2,Y,SBrkr,1173,1,Gd,Typ,2,2,Attchd,1974.0,RFn,2,528,Y,0,0,1,2010,WD,Family,True,True,1.0,0.0,9.0,120,36,36,2.5,2.0,2.5,2.0,2010-01-01,12.043553716032399
RL,69.79733110925771,11435,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,1Fam,2Story,Gable,CompShg,BrkFace,None,0.0,PConc,No,Unf,Unf,792,GasA,2,Y,SBrkr,1517,1,Gd,Typ,2,3,Detchd,1931.0,Unf,2,400,Y,0,0,6,2006,WD,Normal,True,False,0.0,0.0,8.0,0,77,56,3.0,2.0,2.5,2.0,2006-06-01,12.345834587905333
RL,78.0,12090,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,Hip,CompShg,VinylSd,BrkFace,74.0,CBlock,No,Unf,Unf,585,GasA,3,Y,SBrkr,1868,1,TA,Typ,1,2,BuiltIn,1984.0,Fin,2,477,Y,0,0,1,2007,WD,Abnorml,True,True,0.0,0.0,10.5,527,23,4,2.5,2.0,2.5,2.0,2007-01-01,12.089538829274222
FV,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,2Story,Gable,CompShg,VinylSd,None,0.0,PConc,No,Unf,Unf,756,GasA,3,Y,SBrkr,1553,1,Gd,Typ,0,0,Attchd,2005.0,RFn,2,615,Y,0,0,3,2006,New,Partial,True,True,0.0,0.0,8.5,45,1,0,2.5,2.5,2.5,2.0,2006-03-01,12.136186518066006
RL,69.79733110925771,12328,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,BrkFace,335.0,CBlock,Av,GLQ,Unf,473,GasA,2,Y,SBrkr,1034,1,TA,Typ,0,0,Attchd,1976.0,Unf,3,888,Y,0,0,5,2010,WD,Normal,True,True,0.532608695652174,0.0,8.0,0,34,34,2.0,2.0,2.0,2.0,2010-05-01,12.042965307660024
RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,2.5Unf,Gable,CompShg,AsbShng,None,0.0,BrkTil,No,Rec,Unf,416,OthW,2,N,SBrkr,2058,1,TA,Typ,1,3,Detchd,1950.0,Unf,2,396,P,0,0,4,2008,WD,Normal,True,True,0.4340136054421769,0.0,9.5,259,91,58,2.0,2.0,2.5,2.0,2008-04-01,11.771436160121729
RL,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,MetalSd,None,0.0,CBlock,No,BLQ,Rec,246,GasA,2,Y,SBrkr,988,1,TA,Typ,0,0,Attchd,1950.0,Unf,1,276,Y,0,0,5,2007,WD,Normal,True,True,0.7191780821917808,0.0,7.0,80,57,57,2.5,2.0,2.0,2.0,2007-05-01,11.686878772093667
RL,93.0,11160,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,Hip,CompShg,BrkFace,None,0.0,CBlock,No,ALQ,Unf,1045,GasA,3,Y,SBrkr,2110,1,Ex,Typ,2,2,Attchd,1968.0,Fin,2,522,Y,0,0,4,2010,WD,Normal,True,True,0.504739336492891,0.0,11.5,0,42,42,2.5,2.5,2.0,2.0,2010-04-01,12.404923504275338
RL,69.79733110925771,3136,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,Stone,163.0,PConc,No,Unf,Unf,1405,GasA,3,Y,SBrkr,1405,1,Gd,Typ,1,3,Attchd,2003.0,RFn,2,478,Y,0,0,3,2006,WD,Normal,True,False,0.0,0.0,8.0,184,3,3,2.5,2.5,2.5,2.0,2006-03-01,12.053795210084596
